location,date,variant,num_sequences,perc_sequences,num_sequences_total
Angola,7/6/20,Alpha,0,0,3
Angola,7/6/20,B.1.1.277,0,0,3
Angola,7/6/20,B.1.1.302,0,0,3
Angola,7/6/20,B.1.1.519,0,0,3
Angola,7/6/20,B.1.160,0,0,3
Angola,7/6/20,B.1.177,0,0,3
Angola,7/6/20,B.1.221,0,0,3
Angola,7/6/20,B.1.258,0,0,3
Angola,7/6/20,B.1.367,0,0,3
Angola,7/6/20,B.1.620,0,0,3
Angola,7/6/20,Beta,0,0,3
Angola,7/6/20,Delta,0,0,3
Angola,7/6/20,Epsilon,0,0,3
Angola,7/6/20,Eta,0,0,3
Angola,7/6/20,Gamma,0,0,3
Angola,7/6/20,Iota,0,0,3
Angola,7/6/20,Kappa,0,0,3
Angola,7/6/20,Lambda,0,0,3
Angola,7/6/20,Mu,0,0,3
Angola,7/6/20,Omicron,0,0,3
Angola,7/6/20,S:677H.Robin1,0,0,3
Angola,7/6/20,S:677P.Pelican,0,0,3
Angola,7/6/20,others,3,100,3
Angola,7/6/20,non_who,3,100,3
Angola,8/31/20,Alpha,0,0,1
Angola,8/31/20,B.1.1.277,0,0,1
Angola,8/31/20,B.1.1.302,0,0,1
Angola,8/31/20,B.1.1.519,0,0,1
Angola,8/31/20,B.1.160,0,0,1
Angola,8/31/20,B.1.177,0,0,1
Angola,8/31/20,B.1.221,0,0,1
Angola,8/31/20,B.1.258,0,0,1
Angola,8/31/20,B.1.367,0,0,1
Angola,8/31/20,B.1.620,0,0,1
Angola,8/31/20,Beta,1,100,1
Angola,8/31/20,Delta,0,0,1
Angola,8/31/20,Epsilon,0,0,1
Angola,8/31/20,Eta,0,0,1
Angola,8/31/20,Gamma,0,0,1
Angola,8/31/20,Iota,0,0,1
Angola,8/31/20,Kappa,0,0,1
Angola,8/31/20,Lambda,0,0,1
Angola,8/31/20,Mu,0,0,1
Angola,8/31/20,Omicron,0,0,1
Angola,8/31/20,S:677H.Robin1,0,0,1
Angola,8/31/20,S:677P.Pelican,0,0,1
Angola,8/31/20,others,0,0,1
Angola,8/31/20,non_who,0,0,1
Angola,9/28/20,Alpha,0,0,10
Angola,9/28/20,B.1.1.277,0,0,10
Angola,9/28/20,B.1.1.302,0,0,10
Angola,9/28/20,B.1.1.519,0,0,10
Angola,9/28/20,B.1.160,0,0,10
Angola,9/28/20,B.1.177,0,0,10
Angola,9/28/20,B.1.221,0,0,10
Angola,9/28/20,B.1.258,0,0,10
Angola,9/28/20,B.1.367,0,0,10
Angola,9/28/20,B.1.620,0,0,10
Angola,9/28/20,Beta,9,90,10
Angola,9/28/20,Delta,0,0,10
Angola,9/28/20,Epsilon,0,0,10
Angola,9/28/20,Eta,0,0,10
Angola,9/28/20,Gamma,0,0,10
Angola,9/28/20,Iota,0,0,10
Angola,9/28/20,Kappa,0,0,10
Angola,9/28/20,Lambda,0,0,10
Angola,9/28/20,Mu,0,0,10
Angola,9/28/20,Omicron,0,0,10
Angola,9/28/20,S:677H.Robin1,0,0,10
Angola,9/28/20,S:677P.Pelican,0,0,10
Angola,9/28/20,others,1,10,10
Angola,9/28/20,non_who,1,10,10
Angola,10/12/20,Alpha,0,0,29
Angola,10/12/20,B.1.1.277,0,0,29
Angola,10/12/20,B.1.1.302,0,0,29
Angola,10/12/20,B.1.1.519,0,0,29
Angola,10/12/20,B.1.160,0,0,29
Angola,10/12/20,B.1.177,0,0,29
Angola,10/12/20,B.1.221,0,0,29
Angola,10/12/20,B.1.258,0,0,29
Angola,10/12/20,B.1.367,0,0,29
Angola,10/12/20,B.1.620,0,0,29
Angola,10/12/20,Beta,24,82.76,29
Angola,10/12/20,Delta,0,0,29
Angola,10/12/20,Epsilon,0,0,29
Angola,10/12/20,Eta,0,0,29
Angola,10/12/20,Gamma,0,0,29
Angola,10/12/20,Iota,0,0,29
Angola,10/12/20,Kappa,0,0,29
Angola,10/12/20,Lambda,0,0,29
Angola,10/12/20,Mu,0,0,29
Angola,10/12/20,Omicron,0,0,29
Angola,10/12/20,S:677H.Robin1,0,0,29
Angola,10/12/20,S:677P.Pelican,0,0,29
Angola,10/12/20,others,5,17.24,29
Angola,10/12/20,non_who,5,17.24,29
Angola,10/26/20,Alpha,0,0,7
Angola,10/26/20,B.1.1.277,0,0,7
Angola,10/26/20,B.1.1.302,0,0,7
Angola,10/26/20,B.1.1.519,0,0,7
Angola,10/26/20,B.1.160,0,0,7
Angola,10/26/20,B.1.177,0,0,7
Angola,10/26/20,B.1.221,0,0,7
Angola,10/26/20,B.1.258,0,0,7
Angola,10/26/20,B.1.367,0,0,7
Angola,10/26/20,B.1.620,0,0,7
Angola,10/26/20,Beta,7,100,7
Angola,10/26/20,Delta,0,0,7
Angola,10/26/20,Epsilon,0,0,7
Angola,10/26/20,Eta,0,0,7
Angola,10/26/20,Gamma,0,0,7
Angola,10/26/20,Iota,0,0,7
Angola,10/26/20,Kappa,0,0,7
Angola,10/26/20,Lambda,0,0,7
Angola,10/26/20,Mu,0,0,7
Angola,10/26/20,Omicron,0,0,7
Angola,10/26/20,S:677H.Robin1,0,0,7
Angola,10/26/20,S:677P.Pelican,0,0,7
Angola,10/26/20,others,0,0,7
Angola,10/26/20,non_who,0,0,7
Angola,12/7/20,Alpha,0,0,6
Angola,12/7/20,B.1.1.277,0,0,6
Angola,12/7/20,B.1.1.302,0,0,6
Angola,12/7/20,B.1.1.519,0,0,6
Angola,12/7/20,B.1.160,0,0,6
Angola,12/7/20,B.1.177,0,0,6
Angola,12/7/20,B.1.221,0,0,6
Angola,12/7/20,B.1.258,0,0,6
Angola,12/7/20,B.1.367,0,0,6
Angola,12/7/20,B.1.620,0,0,6
Angola,12/7/20,Beta,6,100,6
Angola,12/7/20,Delta,0,0,6
Angola,12/7/20,Epsilon,0,0,6
Angola,12/7/20,Eta,0,0,6
Angola,12/7/20,Gamma,0,0,6
Angola,12/7/20,Iota,0,0,6
Angola,12/7/20,Kappa,0,0,6
Angola,12/7/20,Lambda,0,0,6
Angola,12/7/20,Mu,0,0,6
Angola,12/7/20,Omicron,0,0,6
Angola,12/7/20,S:677H.Robin1,0,0,6
Angola,12/7/20,S:677P.Pelican,0,0,6
Angola,12/7/20,others,0,0,6
Angola,12/7/20,non_who,0,0,6
Angola,12/21/20,Alpha,0,0,93
Angola,12/21/20,B.1.1.277,0,0,93
Angola,12/21/20,B.1.1.302,0,0,93
Angola,12/21/20,B.1.1.519,0,0,93
Angola,12/21/20,B.1.160,0,0,93
Angola,12/21/20,B.1.177,0,0,93
Angola,12/21/20,B.1.221,0,0,93
Angola,12/21/20,B.1.258,0,0,93
Angola,12/21/20,B.1.367,0,0,93
Angola,12/21/20,B.1.620,0,0,93
Angola,12/21/20,Beta,69,74.19,93
Angola,12/21/20,Delta,0,0,93
Angola,12/21/20,Epsilon,0,0,93
Angola,12/21/20,Eta,1,1.08,93
Angola,12/21/20,Gamma,0,0,93
Angola,12/21/20,Iota,0,0,93
Angola,12/21/20,Kappa,0,0,93
Angola,12/21/20,Lambda,0,0,93
Angola,12/21/20,Mu,0,0,93
Angola,12/21/20,Omicron,0,0,93
Angola,12/21/20,S:677H.Robin1,0,0,93
Angola,12/21/20,S:677P.Pelican,0,0,93
Angola,12/21/20,others,23,24.73,93
Angola,12/21/20,non_who,23,24.73,93
Angola,1/4/21,Alpha,0,0,5
Angola,1/4/21,B.1.1.277,0,0,5
Angola,1/4/21,B.1.1.302,0,0,5
Angola,1/4/21,B.1.1.519,0,0,5
Angola,1/4/21,B.1.160,0,0,5
Angola,1/4/21,B.1.177,0,0,5
Angola,1/4/21,B.1.221,0,0,5
Angola,1/4/21,B.1.258,0,0,5
Angola,1/4/21,B.1.367,0,0,5
Angola,1/4/21,B.1.620,0,0,5
Angola,1/4/21,Beta,0,0,5
Angola,1/4/21,Delta,0,0,5
Angola,1/4/21,Epsilon,0,0,5
Angola,1/4/21,Eta,0,0,5
Angola,1/4/21,Gamma,0,0,5
Angola,1/4/21,Iota,0,0,5
Angola,1/4/21,Kappa,0,0,5
Angola,1/4/21,Lambda,0,0,5
Angola,1/4/21,Mu,0,0,5
Angola,1/4/21,Omicron,0,0,5
Angola,1/4/21,S:677H.Robin1,0,0,5
Angola,1/4/21,S:677P.Pelican,0,0,5
Angola,1/4/21,others,5,100,5
Angola,1/4/21,non_who,5,100,5
Angola,1/11/21,Alpha,0,0,16
Angola,1/11/21,B.1.1.277,0,0,16
Angola,1/11/21,B.1.1.302,0,0,16
Angola,1/11/21,B.1.1.519,0,0,16
Angola,1/11/21,B.1.160,0,0,16
Angola,1/11/21,B.1.177,0,0,16
Angola,1/11/21,B.1.221,0,0,16
Angola,1/11/21,B.1.258,0,0,16
Angola,1/11/21,B.1.367,0,0,16
Angola,1/11/21,B.1.620,0,0,16
Angola,1/11/21,Beta,1,6.25,16
Angola,1/11/21,Delta,0,0,16
Angola,1/11/21,Epsilon,0,0,16
Angola,1/11/21,Eta,0,0,16
Angola,1/11/21,Gamma,0,0,16
Angola,1/11/21,Iota,0,0,16
Angola,1/11/21,Kappa,0,0,16
Angola,1/11/21,Lambda,0,0,16
Angola,1/11/21,Mu,0,0,16
Angola,1/11/21,Omicron,0,0,16
Angola,1/11/21,S:677H.Robin1,0,0,16
Angola,1/11/21,S:677P.Pelican,0,0,16
Angola,1/11/21,others,15,93.75,16
Angola,1/11/21,non_who,15,93.75,16
Angola,1/25/21,Alpha,3,5.77,52
Angola,1/25/21,B.1.1.277,0,0,52
Angola,1/25/21,B.1.1.302,0,0,52
Angola,1/25/21,B.1.1.519,0,0,52
Angola,1/25/21,B.1.160,1,1.92,52
Angola,1/25/21,B.1.177,2,3.85,52
Angola,1/25/21,B.1.221,0,0,52
Angola,1/25/21,B.1.258,1,1.92,52
Angola,1/25/21,B.1.367,0,0,52
Angola,1/25/21,B.1.620,0,0,52
Angola,1/25/21,Beta,2,3.85,52
Angola,1/25/21,Delta,0,0,52
Angola,1/25/21,Epsilon,0,0,52
Angola,1/25/21,Eta,0,0,52
Angola,1/25/21,Gamma,0,0,52
Angola,1/25/21,Iota,0,0,52
Angola,1/25/21,Kappa,0,0,52
Angola,1/25/21,Lambda,0,0,52
Angola,1/25/21,Mu,0,0,52
Angola,1/25/21,Omicron,0,0,52
Angola,1/25/21,S:677H.Robin1,0,0,52
Angola,1/25/21,S:677P.Pelican,0,0,52
Angola,1/25/21,others,43,82.69,52
Angola,1/25/21,non_who,47,90.38,52
Angola,2/8/21,Alpha,4,9.52,42
Angola,2/8/21,B.1.1.277,0,0,42
Angola,2/8/21,B.1.1.302,0,0,42
Angola,2/8/21,B.1.1.519,0,0,42
Angola,2/8/21,B.1.160,1,2.38,42
Angola,2/8/21,B.1.177,0,0,42
Angola,2/8/21,B.1.221,0,0,42
Angola,2/8/21,B.1.258,0,0,42
Angola,2/8/21,B.1.367,0,0,42
Angola,2/8/21,B.1.620,0,0,42
Angola,2/8/21,Beta,12,28.57,42
Angola,2/8/21,Delta,0,0,42
Angola,2/8/21,Epsilon,0,0,42
Angola,2/8/21,Eta,0,0,42
Angola,2/8/21,Gamma,0,0,42
Angola,2/8/21,Iota,0,0,42
Angola,2/8/21,Kappa,0,0,42
Angola,2/8/21,Lambda,0,0,42
Angola,2/8/21,Mu,0,0,42
Angola,2/8/21,Omicron,0,0,42
Angola,2/8/21,S:677H.Robin1,0,0,42
Angola,2/8/21,S:677P.Pelican,0,0,42
Angola,2/8/21,others,25,59.53,42
Angola,2/8/21,non_who,26,61.91,42
Angola,2/22/21,Alpha,1,2.56,39
Angola,2/22/21,B.1.1.277,0,0,39
Angola,2/22/21,B.1.1.302,0,0,39
Angola,2/22/21,B.1.1.519,0,0,39
Angola,2/22/21,B.1.160,1,2.56,39
Angola,2/22/21,B.1.177,1,2.56,39
Angola,2/22/21,B.1.221,0,0,39
Angola,2/22/21,B.1.258,0,0,39
Angola,2/22/21,B.1.367,0,0,39
Angola,2/22/21,B.1.620,0,0,39
Angola,2/22/21,Beta,16,41.03,39
Angola,2/22/21,Delta,0,0,39
Angola,2/22/21,Epsilon,0,0,39
Angola,2/22/21,Eta,0,0,39
Angola,2/22/21,Gamma,0,0,39
Angola,2/22/21,Iota,0,0,39
Angola,2/22/21,Kappa,0,0,39
Angola,2/22/21,Lambda,0,0,39
Angola,2/22/21,Mu,0,0,39
Angola,2/22/21,Omicron,0,0,39
Angola,2/22/21,S:677H.Robin1,0,0,39
Angola,2/22/21,S:677P.Pelican,0,0,39
Angola,2/22/21,others,20,51.29,39
Angola,2/22/21,non_who,22,56.41,39
Angola,3/8/21,Alpha,7,6.19,113
Angola,3/8/21,B.1.1.277,0,0,113
Angola,3/8/21,B.1.1.302,0,0,113
Angola,3/8/21,B.1.1.519,0,0,113
Angola,3/8/21,B.1.160,0,0,113
Angola,3/8/21,B.1.177,1,0.88,113
Angola,3/8/21,B.1.221,0,0,113
Angola,3/8/21,B.1.258,0,0,113
Angola,3/8/21,B.1.367,0,0,113
Angola,3/8/21,B.1.620,0,0,113
Angola,3/8/21,Beta,69,61.06,113
Angola,3/8/21,Delta,0,0,113
Angola,3/8/21,Epsilon,0,0,113
Angola,3/8/21,Eta,0,0,113
Angola,3/8/21,Gamma,0,0,113
Angola,3/8/21,Iota,0,0,113
Angola,3/8/21,Kappa,0,0,113
Angola,3/8/21,Lambda,0,0,113
Angola,3/8/21,Mu,0,0,113
Angola,3/8/21,Omicron,0,0,113
Angola,3/8/21,S:677H.Robin1,0,0,113
Angola,3/8/21,S:677P.Pelican,0,0,113
Angola,3/8/21,others,36,31.87,113
Angola,3/8/21,non_who,37,32.75,113
Angola,3/22/21,Alpha,12,9.92,121
Angola,3/22/21,B.1.1.277,0,0,121
Angola,3/22/21,B.1.1.302,0,0,121
Angola,3/22/21,B.1.1.519,0,0,121
Angola,3/22/21,B.1.160,0,0,121
Angola,3/22/21,B.1.177,0,0,121
Angola,3/22/21,B.1.221,0,0,121
Angola,3/22/21,B.1.258,0,0,121
Angola,3/22/21,B.1.367,0,0,121
Angola,3/22/21,B.1.620,0,0,121
Angola,3/22/21,Beta,87,71.9,121
Angola,3/22/21,Delta,0,0,121
Angola,3/22/21,Epsilon,0,0,121
Angola,3/22/21,Eta,1,0.83,121
Angola,3/22/21,Gamma,0,0,121
Angola,3/22/21,Iota,0,0,121
Angola,3/22/21,Kappa,1,0.83,121
Angola,3/22/21,Lambda,0,0,121
Angola,3/22/21,Mu,0,0,121
Angola,3/22/21,Omicron,0,0,121
Angola,3/22/21,S:677H.Robin1,0,0,121
Angola,3/22/21,S:677P.Pelican,0,0,121
Angola,3/22/21,others,20,16.52,121
Angola,3/22/21,non_who,20,16.52,121
Angola,4/5/21,Alpha,32,23.36,137
Angola,4/5/21,B.1.1.277,0,0,137
Angola,4/5/21,B.1.1.302,0,0,137
Angola,4/5/21,B.1.1.519,0,0,137
Angola,4/5/21,B.1.160,0,0,137
Angola,4/5/21,B.1.177,0,0,137
Angola,4/5/21,B.1.221,0,0,137
Angola,4/5/21,B.1.258,0,0,137
Angola,4/5/21,B.1.367,0,0,137
Angola,4/5/21,B.1.620,2,1.46,137
Angola,4/5/21,Beta,64,46.72,137
Angola,4/5/21,Delta,0,0,137
Angola,4/5/21,Epsilon,0,0,137
Angola,4/5/21,Eta,6,4.38,137
Angola,4/5/21,Gamma,1,0.73,137
Angola,4/5/21,Iota,0,0,137
Angola,4/5/21,Kappa,4,2.92,137
Angola,4/5/21,Lambda,0,0,137
Angola,4/5/21,Mu,0,0,137
Angola,4/5/21,Omicron,0,0,137
Angola,4/5/21,S:677H.Robin1,0,0,137
Angola,4/5/21,S:677P.Pelican,0,0,137
Angola,4/5/21,others,28,20.43,137
Angola,4/5/21,non_who,30,21.89,137
Angola,4/19/21,Alpha,21,25.3,83
Angola,4/19/21,B.1.1.277,0,0,83
Angola,4/19/21,B.1.1.302,0,0,83
Angola,4/19/21,B.1.1.519,0,0,83
Angola,4/19/21,B.1.160,0,0,83
Angola,4/19/21,B.1.177,0,0,83
Angola,4/19/21,B.1.221,0,0,83
Angola,4/19/21,B.1.258,0,0,83
Angola,4/19/21,B.1.367,0,0,83
Angola,4/19/21,B.1.620,0,0,83
Angola,4/19/21,Beta,31,37.35,83
Angola,4/19/21,Delta,2,2.41,83
Angola,4/19/21,Epsilon,0,0,83
Angola,4/19/21,Eta,2,2.41,83
Angola,4/19/21,Gamma,0,0,83
Angola,4/19/21,Iota,0,0,83
Angola,4/19/21,Kappa,1,1.2,83
Angola,4/19/21,Lambda,0,0,83
Angola,4/19/21,Mu,0,0,83
Angola,4/19/21,Omicron,0,0,83
Angola,4/19/21,S:677H.Robin1,0,0,83
Angola,4/19/21,S:677P.Pelican,0,0,83
Angola,4/19/21,others,26,31.33,83
Angola,4/19/21,non_who,26,31.33,83
Angola,5/3/21,Alpha,11,32.35,34
Angola,5/3/21,B.1.1.277,0,0,34
Angola,5/3/21,B.1.1.302,0,0,34
Angola,5/3/21,B.1.1.519,0,0,34
Angola,5/3/21,B.1.160,0,0,34
Angola,5/3/21,B.1.177,0,0,34
Angola,5/3/21,B.1.221,0,0,34
Angola,5/3/21,B.1.258,0,0,34
Angola,5/3/21,B.1.367,0,0,34
Angola,5/3/21,B.1.620,0,0,34
Angola,5/3/21,Beta,17,50,34
Angola,5/3/21,Delta,1,2.94,34
Angola,5/3/21,Epsilon,0,0,34
Angola,5/3/21,Eta,0,0,34
Angola,5/3/21,Gamma,0,0,34
Angola,5/3/21,Iota,0,0,34
Angola,5/3/21,Kappa,0,0,34
Angola,5/3/21,Lambda,0,0,34
Angola,5/3/21,Mu,0,0,34
Angola,5/3/21,Omicron,0,0,34
Angola,5/3/21,S:677H.Robin1,0,0,34
Angola,5/3/21,S:677P.Pelican,0,0,34
Angola,5/3/21,others,5,14.71,34
Angola,5/3/21,non_who,5,14.71,34
Angola,5/17/21,Alpha,0,0,5
Angola,5/17/21,B.1.1.277,0,0,5
Angola,5/17/21,B.1.1.302,0,0,5
Angola,5/17/21,B.1.1.519,0,0,5
Angola,5/17/21,B.1.160,0,0,5
Angola,5/17/21,B.1.177,0,0,5
Angola,5/17/21,B.1.221,0,0,5
Angola,5/17/21,B.1.258,0,0,5
Angola,5/17/21,B.1.367,0,0,5
Angola,5/17/21,B.1.620,0,0,5
Angola,5/17/21,Beta,0,0,5
Angola,5/17/21,Delta,4,80,5
Angola,5/17/21,Epsilon,0,0,5
Angola,5/17/21,Eta,0,0,5
Angola,5/17/21,Gamma,0,0,5
Angola,5/17/21,Iota,0,0,5
Angola,5/17/21,Kappa,0,0,5
Angola,5/17/21,Lambda,0,0,5
Angola,5/17/21,Mu,0,0,5
Angola,5/17/21,Omicron,0,0,5
Angola,5/17/21,S:677H.Robin1,0,0,5
Angola,5/17/21,S:677P.Pelican,0,0,5
Angola,5/17/21,others,1,20,5
Angola,5/17/21,non_who,1,20,5
Angola,5/31/21,Alpha,7,100,7
Angola,5/31/21,B.1.1.277,0,0,7
Angola,5/31/21,B.1.1.302,0,0,7
Angola,5/31/21,B.1.1.519,0,0,7
Angola,5/31/21,B.1.160,0,0,7
Angola,5/31/21,B.1.177,0,0,7
Angola,5/31/21,B.1.221,0,0,7
Angola,5/31/21,B.1.258,0,0,7
Angola,5/31/21,B.1.367,0,0,7
Angola,5/31/21,B.1.620,0,0,7
Angola,5/31/21,Beta,0,0,7
Angola,5/31/21,Delta,0,0,7
Angola,5/31/21,Epsilon,0,0,7
Angola,5/31/21,Eta,0,0,7
Angola,5/31/21,Gamma,0,0,7
Angola,5/31/21,Iota,0,0,7
Angola,5/31/21,Kappa,0,0,7
Angola,5/31/21,Lambda,0,0,7
Angola,5/31/21,Mu,0,0,7
Angola,5/31/21,Omicron,0,0,7
Angola,5/31/21,S:677H.Robin1,0,0,7
Angola,5/31/21,S:677P.Pelican,0,0,7
Angola,5/31/21,others,0,0,7
Angola,5/31/21,non_who,0,0,7
Angola,6/14/21,Alpha,17,77.27,22
Angola,6/14/21,B.1.1.277,0,0,22
Angola,6/14/21,B.1.1.302,0,0,22
Angola,6/14/21,B.1.1.519,0,0,22
Angola,6/14/21,B.1.160,0,0,22
Angola,6/14/21,B.1.177,0,0,22
Angola,6/14/21,B.1.221,0,0,22
Angola,6/14/21,B.1.258,0,0,22
Angola,6/14/21,B.1.367,0,0,22
Angola,6/14/21,B.1.620,0,0,22
Angola,6/14/21,Beta,5,22.73,22
Angola,6/14/21,Delta,0,0,22
Angola,6/14/21,Epsilon,0,0,22
Angola,6/14/21,Eta,0,0,22
Angola,6/14/21,Gamma,0,0,22
Angola,6/14/21,Iota,0,0,22
Angola,6/14/21,Kappa,0,0,22
Angola,6/14/21,Lambda,0,0,22
Angola,6/14/21,Mu,0,0,22
Angola,6/14/21,Omicron,0,0,22
Angola,6/14/21,S:677H.Robin1,0,0,22
Angola,6/14/21,S:677P.Pelican,0,0,22
Angola,6/14/21,others,0,0,22
Angola,6/14/21,non_who,0,0,22
Angola,6/28/21,Alpha,30,50.85,59
Angola,6/28/21,B.1.1.277,0,0,59
Angola,6/28/21,B.1.1.302,0,0,59
Angola,6/28/21,B.1.1.519,0,0,59
Angola,6/28/21,B.1.160,0,0,59
Angola,6/28/21,B.1.177,0,0,59
Angola,6/28/21,B.1.221,0,0,59
Angola,6/28/21,B.1.258,0,0,59
Angola,6/28/21,B.1.367,0,0,59
Angola,6/28/21,B.1.620,0,0,59
Angola,6/28/21,Beta,18,30.51,59
Angola,6/28/21,Delta,10,16.95,59
Angola,6/28/21,Epsilon,0,0,59
Angola,6/28/21,Eta,0,0,59
Angola,6/28/21,Gamma,0,0,59
Angola,6/28/21,Iota,0,0,59
Angola,6/28/21,Kappa,0,0,59
Angola,6/28/21,Lambda,0,0,59
Angola,6/28/21,Mu,0,0,59
Angola,6/28/21,Omicron,0,0,59
Angola,6/28/21,S:677H.Robin1,0,0,59
Angola,6/28/21,S:677P.Pelican,0,0,59
Angola,6/28/21,others,1,1.69,59
Angola,6/28/21,non_who,1,1.69,59
Angola,7/12/21,Alpha,9,19.57,46
Angola,7/12/21,B.1.1.277,0,0,46
Angola,7/12/21,B.1.1.302,0,0,46
Angola,7/12/21,B.1.1.519,0,0,46
Angola,7/12/21,B.1.160,0,0,46
Angola,7/12/21,B.1.177,0,0,46
Angola,7/12/21,B.1.221,0,0,46
Angola,7/12/21,B.1.258,0,0,46
Angola,7/12/21,B.1.367,0,0,46
Angola,7/12/21,B.1.620,0,0,46
Angola,7/12/21,Beta,12,26.09,46
Angola,7/12/21,Delta,23,50,46
Angola,7/12/21,Epsilon,0,0,46
Angola,7/12/21,Eta,0,0,46
Angola,7/12/21,Gamma,0,0,46
Angola,7/12/21,Iota,0,0,46
Angola,7/12/21,Kappa,0,0,46
Angola,7/12/21,Lambda,0,0,46
Angola,7/12/21,Mu,0,0,46
Angola,7/12/21,Omicron,0,0,46
Angola,7/12/21,S:677H.Robin1,0,0,46
Angola,7/12/21,S:677P.Pelican,0,0,46
Angola,7/12/21,others,2,4.34,46
Angola,7/12/21,non_who,2,4.34,46
Angola,7/26/21,Alpha,2,20,10
Angola,7/26/21,B.1.1.277,0,0,10
Angola,7/26/21,B.1.1.302,0,0,10
Angola,7/26/21,B.1.1.519,0,0,10
Angola,7/26/21,B.1.160,0,0,10
Angola,7/26/21,B.1.177,0,0,10
Angola,7/26/21,B.1.221,0,0,10
Angola,7/26/21,B.1.258,0,0,10
Angola,7/26/21,B.1.367,0,0,10
Angola,7/26/21,B.1.620,0,0,10
Angola,7/26/21,Beta,1,10,10
Angola,7/26/21,Delta,6,60,10
Angola,7/26/21,Epsilon,0,0,10
Angola,7/26/21,Eta,0,0,10
Angola,7/26/21,Gamma,0,0,10
Angola,7/26/21,Iota,0,0,10
Angola,7/26/21,Kappa,0,0,10
Angola,7/26/21,Lambda,0,0,10
Angola,7/26/21,Mu,0,0,10
Angola,7/26/21,Omicron,0,0,10
Angola,7/26/21,S:677H.Robin1,0,0,10
Angola,7/26/21,S:677P.Pelican,0,0,10
Angola,7/26/21,others,1,10,10
Angola,7/26/21,non_who,1,10,10
Angola,8/9/21,Alpha,0,0,4
Angola,8/9/21,B.1.1.277,0,0,4
Angola,8/9/21,B.1.1.302,0,0,4
Angola,8/9/21,B.1.1.519,0,0,4
Angola,8/9/21,B.1.160,0,0,4
Angola,8/9/21,B.1.177,0,0,4
Angola,8/9/21,B.1.221,0,0,4
Angola,8/9/21,B.1.258,0,0,4
Angola,8/9/21,B.1.367,0,0,4
Angola,8/9/21,B.1.620,0,0,4
Angola,8/9/21,Beta,1,25,4
Angola,8/9/21,Delta,3,75,4
Angola,8/9/21,Epsilon,0,0,4
Angola,8/9/21,Eta,0,0,4
Angola,8/9/21,Gamma,0,0,4
Angola,8/9/21,Iota,0,0,4
Angola,8/9/21,Kappa,0,0,4
Angola,8/9/21,Lambda,0,0,4
Angola,8/9/21,Mu,0,0,4
Angola,8/9/21,Omicron,0,0,4
Angola,8/9/21,S:677H.Robin1,0,0,4
Angola,8/9/21,S:677P.Pelican,0,0,4
Angola,8/9/21,others,0,0,4
Angola,8/9/21,non_who,0,0,4
Angola,8/23/21,Alpha,0,0,1
Angola,8/23/21,B.1.1.277,0,0,1
Angola,8/23/21,B.1.1.302,0,0,1
Angola,8/23/21,B.1.1.519,0,0,1
Angola,8/23/21,B.1.160,0,0,1
Angola,8/23/21,B.1.177,0,0,1
Angola,8/23/21,B.1.221,0,0,1
Angola,8/23/21,B.1.258,0,0,1
Angola,8/23/21,B.1.367,0,0,1
Angola,8/23/21,B.1.620,0,0,1
Angola,8/23/21,Beta,0,0,1
Angola,8/23/21,Delta,1,100,1
Angola,8/23/21,Epsilon,0,0,1
Angola,8/23/21,Eta,0,0,1
Angola,8/23/21,Gamma,0,0,1
Angola,8/23/21,Iota,0,0,1
Angola,8/23/21,Kappa,0,0,1
Angola,8/23/21,Lambda,0,0,1
Angola,8/23/21,Mu,0,0,1
Angola,8/23/21,Omicron,0,0,1
Angola,8/23/21,S:677H.Robin1,0,0,1
Angola,8/23/21,S:677P.Pelican,0,0,1
Angola,8/23/21,others,0,0,1
Angola,8/23/21,non_who,0,0,1
Angola,9/6/21,Alpha,0,0,20
Angola,9/6/21,B.1.1.277,0,0,20
Angola,9/6/21,B.1.1.302,0,0,20
Angola,9/6/21,B.1.1.519,0,0,20
Angola,9/6/21,B.1.160,0,0,20
Angola,9/6/21,B.1.177,0,0,20
Angola,9/6/21,B.1.221,0,0,20
Angola,9/6/21,B.1.258,0,0,20
Angola,9/6/21,B.1.367,0,0,20
Angola,9/6/21,B.1.620,0,0,20
Angola,9/6/21,Beta,0,0,20
Angola,9/6/21,Delta,20,100,20
Angola,9/6/21,Epsilon,0,0,20
Angola,9/6/21,Eta,0,0,20
Angola,9/6/21,Gamma,0,0,20
Angola,9/6/21,Iota,0,0,20
Angola,9/6/21,Kappa,0,0,20
Angola,9/6/21,Lambda,0,0,20
Angola,9/6/21,Mu,0,0,20
Angola,9/6/21,Omicron,0,0,20
Angola,9/6/21,S:677H.Robin1,0,0,20
Angola,9/6/21,S:677P.Pelican,0,0,20
Angola,9/6/21,others,0,0,20
Angola,9/6/21,non_who,0,0,20
Angola,9/20/21,Alpha,0,0,57
Angola,9/20/21,B.1.1.277,0,0,57
Angola,9/20/21,B.1.1.302,0,0,57
Angola,9/20/21,B.1.1.519,0,0,57
Angola,9/20/21,B.1.160,0,0,57
Angola,9/20/21,B.1.177,0,0,57
Angola,9/20/21,B.1.221,0,0,57
Angola,9/20/21,B.1.258,0,0,57
Angola,9/20/21,B.1.367,0,0,57
Angola,9/20/21,B.1.620,0,0,57
Angola,9/20/21,Beta,0,0,57
Angola,9/20/21,Delta,57,100,57
Angola,9/20/21,Epsilon,0,0,57
